"Class_name","Band1","Band2","Band3","Band4"
"Extraction",0.0450999960303307,0.0580999925732613,0.0748999938368797,0.223299995064735
"Extraction",0.0443999990820885,0.0557999983429909,0.0711999982595444,0.219400003552437
"Extraction",0.0454999953508377,0.0572999939322472,0.0727999955415726,0.200999990105629
"Extraction",0.0414999946951866,0.0502999946475029,0.0596999973058701,0.201899990439415
"Extraction",0.0465999990701675,0.0581999942660332,0.0778999999165535,0.205599993467331
"Extraction",0.0473999977111816,0.0596999973058701,0.0834999978542328,0.2134999781847
"Extraction",0.0458999946713448,0.058399997651577,0.0778999999165535,0.227699980139732
"Extraction",0.0444999933242798,0.058399997651577,0.0728999972343445,0.239500001072884
"Extraction",0.0465999990701675,0.0595999956130981,0.0779999941587448,0.230199977755547
"Extraction",0.0486999973654747,0.0602999925613403,0.0819999948143959,0.222299978137016
"Extraction",0.0460999980568886,0.0598999932408333,0.0769999995827675,0.225500002503395
"Extraction",0.0452999994158745,0.0594999939203262,0.0766999945044518,0.234300002455711
"Extraction",0.0465999990701675,0.0595999956130981,0.0776999965310097,0.217800006270409
"Extraction",0.0421999990940094,0.0543999969959259,0.0677999928593636,0.214499995112419
"Extraction",0.0482999980449677,0.0620999932289124,0.0810999944806099,0.225299999117851
"Extraction",0.0489999949932098,0.0657999962568283,0.0930999964475632,0.228200003504753
"Extraction",0.0484999939799309,0.0640999972820282,0.0861999988555908,0.231800004839897
"Extraction",0.0448999926447868,0.058399997651577,0.0726999938488007,0.239899978041649
"Extraction",0.0467999950051308,0.0631999969482422,0.0819999948143959,0.236399993300438
"Extraction",0.0486999973654747,0.0617999956011772,0.0813999995589256,0.227099999785423
"Extraction",0.0465999990701675,0.0585999935865402,0.0767999961972237,0.228399977087975
"Extraction",0.0457999929785728,0.0591999962925911,0.0729999989271164,0.236499980092049
"Extraction",0.0447999984025955,0.0571999922394753,0.0739999935030937,0.235299989581108
"Extraction",0.0422999933362007,0.056099995970726,0.0702999979257584,0.230999991297722
"Extraction",0.0458999946713448,0.0594999939203262,0.0759999975562096,0.246299996972084
"Extraction",0.0477999970316887,0.0644999966025352,0.0835999995470047,0.253700017929077
"Extraction",0.0465999990701675,0.0629999935626984,0.0794999971985817,0.253100007772446
"Extraction",0.0446999967098236,0.0567999929189682,0.0710999965667725,0.250900000333786
"Extraction",0.0442999973893166,0.0602999925613403,0.0761999934911728,0.256000012159348
"Extraction",0.0473999977111816,0.0623999983072281,0.0802999958395958,0.244599983096123
"Extraction",0.0491999983787537,0.061999998986721,0.0834999978542328,0.227799996733665
"Extraction",0.0445999950170517,0.0572999939322472,0.0731999948620796,0.22359998524189
"Extraction",0.0445999950170517,0.0545999929308891,0.0696999952197075,0.221699997782707
"Extraction",0.0440999940037727,0.0543999969959259,0.0711999982595444,0.223999992012978
"Extraction",0.0419999957084656,0.0532999932765961,0.0662999972701073,0.247600004076958
"Extraction",0.0408999994397163,0.05519999563694,0.0644999966025352,0.261999994516373
"Extraction",0.0418999940156937,0.0541999936103821,0.0642999932169914,0.265300005674362
"Extraction",0.0444999933242798,0.056099995970726,0.0716999992728233,0.254000008106232
"Extraction",0.0440999940037727,0.0566999986767769,0.0707999989390373,0.255500018596649
"Extraction",0.0490999966859818,0.0642999932169914,0.0831999927759171,0.250699996948242
"Extraction",0.0499999970197678,0.0680999979376793,0.0910999923944473,0.228900000452995
"Extraction",0.0468999966979027,0.0591999962925911,0.0779999941587448,0.216199979186058
"Extraction",0.0473999977111816,0.0589999929070473,0.0753999948501587,0.216399982571602
"Extraction",0.0455999970436096,0.0557999983429909,0.0747999995946884,0.223700001835823
"Extraction",0.0403999984264374,0.0521999970078468,0.0618999972939491,0.241999998688698
"Extraction",0.0398999974131584,0.0530999973416328,0.0605999976396561,0.25220000743866
"Extraction",0.0403999984264374,0.051999993622303,0.0630999952554703,0.254900008440018
"Extraction",0.0425999984145164,0.0545999929308891,0.0706999972462654,0.24949999153614
"Extraction",0.0424999967217445,0.0558999925851822,0.0685999989509583,0.263200014829636
"Extraction",0.0438999980688095,0.061099998652935,0.0760999992489815,0.272599995136261
"Extraction",0.0461999997496605,0.0627999976277351,0.0804999992251396,0.2533999979496
"Extraction",0.0455999970436096,0.0570999979972839,0.0745999962091446,0.230599984526634
"Extraction",0.0459999963641167,0.0599999949336052,0.0777999982237816,0.226099982857704
"Extraction",0.0457999929785728,0.0576999932527542,0.0768999978899956,0.229299977421761
"Extraction",0.0407999977469444,0.0532999932765961,0.0621999949216843,0.24049998819828
"Extraction",0.0386999994516373,0.051599994301796,0.0584999993443489,0.239999994635582
"Extraction",0.0376999974250793,0.0516999959945679,0.0576999932527542,0.24940000474453
"Extraction",0.0400999933481216,0.0550999939441681,0.0612000003457069,0.254200011491776
"Extraction",0.0405999943614006,0.056099995970726,0.0635999962687492,0.261700004339218
"Extraction",0.0413999930024147,0.054799996316433,0.0629999935626984,0.273499995470047
"Extraction",0.0413999930024147,0.0555999949574471,0.0682999938726425,0.260500013828278
"Extraction",0.0425999984145164,0.0539999976754189,0.0683999955654144,0.243499979376793
"Extraction",0.0425999984145164,0.056099995970726,0.0692999958992004,0.24499998986721
"Extraction",0.0446999967098236,0.0572999939322472,0.0721999928355217,0.237599983811378
"Extraction",0.0404999926686287,0.0520999953150749,0.0629999935626984,0.23489998281002
"Extraction",0.0397999957203865,0.0522999987006187,0.0612000003457069,0.225700005888939
"Extraction",0.0394999980926514,0.052899993956089,0.0591999962925911,0.239799991250038
"Extraction",0.0398999974131584,0.0553999990224838,0.058899998664856,0.253500014543533
"Extraction",0.0389999970793724,0.0563999935984612,0.060699999332428,0.25780001282692
"Extraction",0.0424999967217445,0.0559999942779541,0.0631999969482422,0.261500000953674
"Extraction",0.0409999936819077,0.0540999993681908,0.0682999938726425,0.238600000739098
"Extraction",0.0405999943614006,0.051599994301796,0.0640999972820282,0.218500003218651
"Extraction",0.0423999950289726,0.0527999997138977,0.0652999952435493,0.230999991297722
"Extraction",0.0437999963760376,0.054799996316433,0.0677999928593636,0.236100003123283
"Extraction",0.0401999950408936,0.0511999949812889,0.0626999959349632,0.23149998486042
"Extraction",0.0412999987602234,0.0525999963283539,0.0638999938964844,0.229599997401237
"Extraction",0.0403999984264374,0.0517999976873398,0.0636999979615211,0.209699988365173
"Extraction",0.0402999967336655,0.0513999983668327,0.0636999979615211,0.209399998188019
"Extraction",0.0415999963879585,0.0532999932765961,0.0622999966144562,0.218199983239174
"Extraction",0.0388999953866005,0.0543999969959259,0.0593999996781349,0.236199989914894
"Extraction",0.0386999994516373,0.0534999966621399,0.0591999962925911,0.255400002002716
"Extraction",0.0420999974012375,0.0539999976754189,0.0669999942183495,0.229800000786781
"Extraction",0.0411999970674515,0.051099993288517,0.0656999945640564,0.202699989080429
"Extraction",0.0420999974012375,0.0523999929428101,0.0661999955773354,0.218399986624718
"Extraction",0.0419999957084656,0.052499994635582,0.0642999932169914,0.21799997985363
"Extraction",0.0415999963879585,0.0534999966621399,0.0637999996542931,0.226199999451637
"Extraction",0.0406999960541725,0.0507999956607819,0.0627999976277351,0.220599994063377
"Extraction",0.0401999950408936,0.0508999973535538,0.062899999320507,0.219200000166893
"Extraction",0.0365999937057495,0.0486999973654747,0.056999996304512,0.203299984335899
"Extraction",0.0372999981045723,0.0476999953389168,0.0540999993681908,0.197499990463257
"Extraction",0.0382999926805496,0.0483999997377396,0.054699994623661,0.199199989438057
"Extraction",0.0386999994516373,0.0498999953269958,0.056599996984005,0.208699986338615
"Extraction",0.0397999957203865,0.0523999929428101,0.0608999952673912,0.234599992632866
"Extraction",0.0437999963760376,0.0549999997019768,0.0687999948859215,0.229699984192848
"Extraction",0.0445999950170517,0.05519999563694,0.0713999941945076,0.203099995851517
"Extraction",0.0432999953627586,0.0531999990344048,0.0660999938845634,0.208399996161461
"Extraction",0.0422999933362007,0.0499999970197678,0.0603000000119209,0.202099993824959
"Extraction",0.0395999997854233,0.0507999956607819,0.0572999939322472,0.215499982237816
"Extraction",0.0399999991059303,0.0486999973654747,0.0626999959349632,0.205499991774559
"Extraction",0.0385999977588654,0.0476999953389168,0.0571999996900558,0.202699989080429
"Extraction",0.0376999974250793,0.0469999983906746,0.0522999987006187,0.203499987721443
"Extraction",0.0361000001430511,0.0464999973773956,0.0488999933004379,0.202899992465973
"Extraction",0.0374999940395355,0.0465999990701675,0.0517999976873398,0.195399984717369
"Extraction",0.0401999950408936,0.0486999973654747,0.0572999939322472,0.1942999958992
"Extraction",0.0394999980926514,0.051499992609024,0.062899999320507,0.208999991416931
"Extraction",0.0445999950170517,0.0557999983429909,0.0689999982714653,0.221200004220009
"Extraction",0.0460999980568886,0.0559999942779541,0.0722999945282936,0.205299988389015
"Extraction",0.0426999926567078,0.0538999959826469,0.0676999986171722,0.203999996185303
"Extraction",0.0431999936699867,0.0516999959945679,0.0653999969363213,0.203999996185303
"Extraction",0.0407999977469444,0.051499992609024,0.0651999935507774,0.206199988722801
"Extraction",0.0418999940156937,0.0493999943137169,0.0632999986410141,0.193999990820885
"Extraction",0.0408999994397163,0.050199992954731,0.0593999996781349,0.193599998950958
"Extraction",0.0394999980926514,0.0499999970197678,0.056999996304512,0.198099985718727
"Extraction",0.0386999994516373,0.0489999949932098,0.0568000003695488,0.198299989104271
"Extraction",0.0413999930024147,0.0486999973654747,0.0581999942660332,0.191999986767769
"Extraction",0.0421999990940094,0.0517999976873398,0.0655999928712845,0.193599998950958
"Extraction",0.0427999943494797,0.0529999956488609,0.0656999945640564,0.206299990415573
"Extraction",0.0456999987363815,0.0550999939441681,0.0715999975800514,0.217899993062019
"Extraction",0.0455999970436096,0.0555999949574471,0.0739999935030937,0.207499995827675
"Extraction",0.0436999946832657,0.0552999973297119,0.0697999969124794,0.202799990773201
"Extraction",0.0421999990940094,0.0523999929428101,0.0670999959111214,0.206899985671043
"Extraction",0.0439999997615814,0.0538999959826469,0.0705999955534935,0.208499997854233
"Extraction",0.0410999953746796,0.0490999966859818,0.0607999935746193,0.195399984717369
"Extraction",0.0413999930024147,0.0506999939680099,0.0627999976277351,0.197899997234344
"Extraction",0.0400999933481216,0.0481999963521957,0.0584999993443489,0.189499989151955
"Extraction",0.0409999936819077,0.0481999963521957,0.0593999996781349,0.184799998998642
"Extraction",0.0417999997735023,0.050199992954731,0.0629999935626984,0.199099987745285
"Extraction",0.0438999980688095,0.052899993956089,0.0700999945402145,0.205199986696243
"Extraction",0.0433999970555305,0.0530999973416328,0.0702999979257584,0.212499991059303
"Extraction",0.0447999984025955,0.0552999973297119,0.0722999945282936,0.217699989676476
"Extraction",0.0458999946713448,0.056999996304512,0.0717999935150146,0.20949998497963
"Extraction",0.0428999960422516,0.0538999959826469,0.0679999962449074,0.213399991393089
"Extraction",0.0431999936699867,0.0541999936103821,0.0659999996423721,0.218099996447563
"Extraction",0.0443999990820885,0.0570999979972839,0.0733999982476234,0.220699980854988
"Extraction",0.0418999940156937,0.0499999970197678,0.0627999976277351,0.203199997544289
"Extraction",0.0406999960541725,0.0512999966740608,0.0631999969482422,0.207399994134903
"Extraction",0.0396999940276146,0.0494999960064888,0.061599999666214,0.198699995875359
"Extraction",0.0407999977469444,0.0488999933004379,0.0631999969482422,0.207199990749359
"Extraction",0.0429999977350235,0.0523999929428101,0.0685999989509583,0.215299978852272
"Extraction",0.0433999970555305,0.0516999959945679,0.0680999979376793,0.213899984955788
"Extraction",0.0418999940156937,0.051499992609024,0.0688999965786934,0.217299982905388
"Extraction",0.0423999950289726,0.0541999936103821,0.0697999969124794,0.220899984240532
"Extraction",0.0430999994277954,0.0538999959826469,0.0662999972701073,0.212399989366531
"Extraction",0.0428999960422516,0.0540999993681908,0.0666999965906143,0.220499977469444
"Extraction",0.0443999990820885,0.055699996650219,0.0693999975919724,0.226499989628792
"Extraction",0.0430999994277954,0.0563999935984612,0.0727999955415726,0.230000004172325
"Extraction",0.0408999994397163,0.0503999963402748,0.062899999320507,0.203599989414215
"Extraction",0.0409999936819077,0.051499992609024,0.0630999952554703,0.21679998934269
"Extraction",0.0399999991059303,0.0509999990463257,0.0635999962687492,0.219200000166893
"Extraction",0.0410999953746796,0.0503999963402748,0.0643999949097633,0.226099982857704
"Extraction",0.0420999974012375,0.0523999929428101,0.0673999935388565,0.222199991345406
"Extraction",0.0426999926567078,0.0516999959945679,0.0680999979376793,0.214900001883507
"Extraction",0.0424999967217445,0.0520999953150749,0.0684999972581863,0.209699988365173
"Extraction",0.0428999960422516,0.0527999997138977,0.0689999982714653,0.209099993109703
"Extraction",0.0425999984145164,0.0512999966740608,0.0658999979496002,0.208399996161461
"Extraction",0.0423999950289726,0.0516999959945679,0.0675999969244003,0.214099988341331
"Extraction",0.0435999929904938,0.0527999997138977,0.0689999982714653,0.212799996137619
"Extraction",0.0419999957084656,0.053799994289875,0.0690999999642372,0.217600002884865
"Extraction",0.0411999970674515,0.0499999970197678,0.0618999972939491,0.205499991774559
"Extraction",0.0413999930024147,0.0516999959945679,0.0646999999880791,0.228299990296364
"Extraction",0.0410999953746796,0.0513999983668327,0.0632999986410141,0.229399994015694
"Extraction",0.0413999930024147,0.0504999980330467,0.0636999979615211,0.224600002169609
"Extraction",0.0404999926686287,0.0512999966740608,0.0647999942302704,0.22139997780323
"Extraction",0.0413999930024147,0.0504999980330467,0.0685999989509583,0.214900001883507
"Extraction",0.0432999953627586,0.0536999925971031,0.0698999986052513,0.208399996161461
"Extraction",0.0438999980688095,0.0520999953150749,0.0691999942064285,0.197199985384941
"Extraction",0.0422999933362007,0.0522999987006187,0.0693999975919724,0.199099987745285
"Extraction",0.0424999967217445,0.0520999953150749,0.0690999999642372,0.203299984335899
"Extraction",0.0430999994277954,0.0534999966621399,0.0692999958992004,0.199699997901917
"Extraction",0.0432999953627586,0.0549999997019768,0.0721999928355217,0.206899985671043
"Extraction",0.0414999946951866,0.0507999956607819,0.0625,0.205599993467331
"Extraction",0.0409999936819077,0.0525999963283539,0.0658999979496002,0.225399985909462
"Extraction",0.0426999926567078,0.0525999963283539,0.0652999952435493,0.223499998450279
"Extraction",0.0416999980807304,0.0522999987006187,0.0665999948978424,0.22129999101162
"Extraction",0.0412999987602234,0.0517999976873398,0.0658999979496002,0.21909998357296
"Extraction",0.0412999987602234,0.0526999980211258,0.0693999975919724,0.218799993395805
"Extraction",0.0429999977350235,0.053399994969368,0.0712999999523163,0.208499997854233
"Extraction",0.0433999970555305,0.0506999939680099,0.0670999959111214,0.194999992847443
"Extraction",0.0440999940037727,0.0520999953150749,0.0682999938726425,0.195199996232986
"Extraction",0.0433999970555305,0.0520999953150749,0.0681999996304512,0.194199994206429
"Extraction",0.0442999973893166,0.0518999993801117,0.0659999996423721,0.189599990844727
"Extraction",0.0442999973893166,0.054299995303154,0.0718999952077866,0.197499990463257
"Extraction",0.0409999936819077,0.0495999976992607,0.060699999332428,0.192799985408783
"Extraction",0.0425999984145164,0.0509999990463257,0.0649999976158142,0.206399992108345
"Extraction",0.0432999953627586,0.0509999990463257,0.0664999932050705,0.216499999165535
"Extraction",0.0422999933362007,0.0521999970078468,0.0657999962568283,0.22469998896122
"Extraction",0.0417999997735023,0.051999993622303,0.0652999952435493,0.223000004887581
"Extraction",0.0422999933362007,0.0531999990344048,0.0675999969244003,0.218299999833107
"Extraction",0.0430999994277954,0.0521999970078468,0.0702999979257584,0.198499992489815
"Extraction",0.0417999997735023,0.0507999956607819,0.0661999955773354,0.191299989819527
"Extraction",0.0442999973893166,0.0509999990463257,0.0682999938726425,0.200699985027313
"Extraction",0.0447999984025955,0.0541999936103821,0.0690999999642372,0.202799990773201
"Extraction",0.0443999990820885,0.053799994289875,0.0700999945402145,0.196499988436699
"Extraction",0.0450999960303307,0.0545999929308891,0.0740999951958656,0.196699991822243
"Extraction",0.0376999974250793,0.0455999970436096,0.0532999932765961,0.188399985432625
"Extraction",0.0403999984264374,0.0473999977111816,0.0571999996900558,0.18359999358654
"Extraction",0.0416999980807304,0.0496999993920326,0.0622999966144562,0.195099994540215
"Extraction",0.0414999946951866,0.0509999990463257,0.0657999962568283,0.216000005602837
"Extraction",0.0425999984145164,0.0521999970078468,0.0665999948978424,0.225099995732307
"Extraction",0.0428999960422516,0.0518999993801117,0.0649999976158142,0.22359998524189
"Extraction",0.0420999974012375,0.0525999963283539,0.0660999938845634,0.222899988293648
"Extraction",0.0429999977350235,0.0526999980211258,0.0676999986171722,0.207799986004829
"Extraction",0.0425999984145164,0.0516999959945679,0.0671999976038933,0.200199991464615
"Extraction",0.0433999970555305,0.0529999956488609,0.0686999931931496,0.214200004935265
"Extraction",0.0445999950170517,0.0553999990224838,0.0713999941945076,0.216999992728233
"Extraction",0.0448999926447868,0.0561999976634979,0.0737999975681305,0.212399989366531
"Extraction",0.0458999946713448,0.055699996650219,0.0737999975681305,0.209199994802475
"Extraction",0.0378999933600426,0.0478999987244606,0.0554999932646751,0.184899985790253
"Extraction",0.0398999974131584,0.0484999939799309,0.0581999942660332,0.178199991583824
"Extraction",0.0416999980807304,0.0498999953269958,0.061999998986721,0.184399992227554
"Extraction",0.0429999977350235,0.0500999987125397,0.0640999972820282,0.204199984669685
"Extraction",0.0414999946951866,0.0513999983668327,0.0656999945640564,0.208799988031387
"Extraction",0.0422999933362007,0.0512999966740608,0.0660999938845634,0.211299985647202
"Extraction",0.0423999950289726,0.0525999963283539,0.0670999959111214,0.214999988675117
"Extraction",0.0412999987602234,0.0534999966621399,0.0663999989628792,0.205699995160103
"Extraction",0.0424999967217445,0.0531999990344048,0.0678999945521355,0.199199989438057
"Extraction",0.0441999956965446,0.054799996316433,0.0687999948859215,0.216399982571602
"Extraction",0.0434999987483025,0.0541999936103821,0.0680999979376793,0.219599977135658
"Extraction",0.0437999963760376,0.054699994623661,0.0702999979257584,0.218500003218651
"Extraction",0.0442999973893166,0.0534999966621399,0.0708999931812286,0.21909998357296
"Extraction",0.0440999940037727,0.0557999983429909,0.0736999958753586,0.212899997830391
"Extraction",0.0399999991059303,0.0493999943137169,0.0607999935746193,0.182599991559982
"Extraction",0.0388999953866005,0.0475999936461449,0.0568000003695488,0.17569999396801
"Extraction",0.0408999994397163,0.0498999953269958,0.0627999976277351,0.18079999089241
"Extraction",0.0400999933481216,0.0477999970316887,0.0618999972939491,0.188699990510941
"Extraction",0.0416999980807304,0.0494999960064888,0.0653999969363213,0.185699999332428
"Extraction",0.0417999997735023,0.051099993288517,0.0646999999880791,0.190499991178513
"Extraction",0.0431999936699867,0.0516999959945679,0.0663999989628792,0.194599986076355
"Extraction",0.0431999936699867,0.051999993622303,0.0689999982714653,0.182399988174438
"Extraction",0.0418999940156937,0.0525999963283539,0.0663999989628792,0.181099995970726
"Extraction",0.0453999936580658,0.0544999986886978,0.0721999928355217,0.197699993848801
"Extraction",0.0429999977350235,0.0530999973416328,0.0686999931931496,0.199599996209145
"Extraction",0.0452999994158745,0.0532999932765961,0.0700999945402145,0.210199996829033
"Extraction",0.0447999984025955,0.0534999966621399,0.0717999935150146,0.213799998164177
"Extraction",0.0405999943614006,0.049299992620945,0.060699999332428,0.182299986481667
"Extraction",0.0395999997854233,0.0466999933123589,0.056999996304512,0.172399997711182
"Extraction",0.0426999926567078,0.0494999960064888,0.061599999666214,0.177799999713898
"Extraction",0.0418999940156937,0.0476999953389168,0.0604999959468842,0.179599985480309
"Extraction",0.0417999997735023,0.0488999933004379,0.0622999966144562,0.174899995326996
"Extraction",0.0400999933481216,0.0489999949932098,0.062899999320507,0.179199993610382
"Extraction",0.0419999957084656,0.0506999939680099,0.0668999999761581,0.181499987840652
"Extraction",0.0433999970555305,0.0516999959945679,0.0678999945521355,0.17459999024868
"Extraction",0.0414999946951866,0.0502999946475029,0.0643999949097633,0.179499998688698
"Extraction",0.0475999936461449,0.0612999945878983,0.081899993121624,0.200999990105629
"Extraction",0.0456999987363815,0.0589999929070473,0.0788999944925308,0.204299986362457
"Extraction",0.0445999950170517,0.0555999949574471,0.0748999938368797,0.201999992132187
"Extraction",0.0450999960303307,0.0564999952912331,0.0741999968886375,0.206399992108345
"Extraction",0.0394999980926514,0.0468999966979027,0.0575999990105629,0.178999990224838
"Extraction",0.0383999943733215,0.0451999977231026,0.0541999936103821,0.170499995350838
"Extraction",0.0375999957323074,0.0446999967098236,0.052899993956089,0.170799985527992
"Extraction",0.0372999981045723,0.0435999929904938,0.051099993288517,0.177499994635582
"Extraction",0.0359999984502792,0.0441999956965446,0.0485999956727028,0.178799986839294
"Extraction",0.0373999997973442,0.0457999929785728,0.0532999932765961,0.179299995303154
"Extraction",0.0444999933242798,0.051599994301796,0.0669999942183495,0.176999986171722
"Extraction",0.0450999960303307,0.0531999990344048,0.0690999999642372,0.186699986457825
"Extraction",0.0439999997615814,0.0540999993681908,0.0711999982595444,0.194599986076355
"Extraction",0.0483999997377396,0.0632999986410141,0.08279999345541,0.206699997186661
"Extraction",0.0479999929666519,0.0616999939084053,0.0815999954938889,0.213199988007545
"Extraction",0.0468999966979027,0.0599999949336052,0.0791999995708466,0.205899998545647
"Extraction",0.0388999953866005,0.0445999950170517,0.0539999976754189,0.165799990296364
"Extraction",0.0346999987959862,0.0409999936819077,0.0453999936580658,0.168499991297722
"Extraction",0.0322999954223633,0.0390999987721443,0.0402999967336655,0.171699985861778
"Extraction",0.0319999977946281,0.0399999991059303,0.0396999940276146,0.179999992251396
"Extraction",0.0321999937295914,0.0414999946951866,0.0392999947071075,0.188299998641014
"Extraction",0.0365999937057495,0.0451999977231026,0.0522999987006187,0.185899987816811
"Extraction",0.0434999987483025,0.0512999966740608,0.0689999982714653,0.178699985146523
"Extraction",0.0465999990701675,0.054299995303154,0.0711999982595444,0.187899991869926
"Extraction",0.0439999997615814,0.0539999976754189,0.0683999955654144,0.191799998283386
"Extraction",0.0441999956965446,0.0554999932646751,0.0732999965548515,0.194699987769127
"Extraction",0.0439999997615814,0.0545999929308891,0.0713999941945076,0.197299987077713
"Extraction",0.0453999936580658,0.0555999949574471,0.0710999965667725,0.199499994516373
"Extraction",0.0391999930143356,0.0447999984025955,0.0543999969959259,0.165799990296364
"Extraction",0.0362999960780144,0.0421999990940094,0.0487999990582466,0.163999989628792
"Extraction",0.0348999947309494,0.0407999977469444,0.0461999997496605,0.167599990963936
"Extraction",0.0341999977827072,0.0407999977469444,0.0427999943494797,0.173199996352196
"Extraction",0.0369999930262566,0.0452999994158745,0.0531999990344048,0.178899988532066
"Extraction",0.0423999950289726,0.0506999939680099,0.0669999942183495,0.187399998307228
"Extraction",0.0444999933242798,0.052899993956089,0.0714999958872795,0.188599988818169
"Extraction",0.0461999997496605,0.054799996316433,0.0729999989271164,0.185399994254112
"Extraction",0.0440999940037727,0.0526999980211258,0.0701999962329865,0.179499998688698
